Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message
669765,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307,Gramercy Park - Murray Hill,Winter 2019-20,12/01/2019,11,
550096,375,Nitrogen dioxide (NO2),Mean,ppb,CD,312,Borough Park (CD12),Summer 2017,06/01/2017,14.01,
165882,375,Nitrogen dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Winter 2010-11,12/01/2010,33.53,
651039,386,Ozone (O3),Mean,ppb,CD,317,East Flatbush (CD17),Summer 2019,06/01/2019,31.81,
315660,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,UHF42,305,Upper East Side,2011,01/01/2011,2.8,
212442,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2014,06/01/2014,22.11,
171653,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Winter 2010-11,12/01/2010,20.38,
605810,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,204,East New York,Annual Average 2018,01/01/2018,7.06,
336543,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211,Williamsburg - Bushwick,Winter 2014-15,12/01/2014,26.59,
650963,386,Ozone (O3),Mean,ppb,UHF42,504,South Beach - Tottenville,Summer 2019,06/01/2019,30.14,
742464,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,212,Williamsbridge and Baychester (CD12),Annual Average 2021,01/01/2021,6.49,
178448,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Annual Average 2010,12/01/2009,10.57,
179441,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,4,Queens,Annual Average 2013,12/01/2012,18.71,
518701,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,106,High Bridge - Morrisania,2012-2014,01/02/2012,3.7,
165833,375,Nitrogen dioxide (NO2),Mean,ppb,CD,312,Borough Park (CD12),Winter 2009-10,12/01/2009,28.28,
154548,644,Annual vehicle miles travelled (cars),million miles,per km2,CD,406,Rego Park and Forest Hills (CD6),2005,01/01/2005,40.6,
412080,386,Ozone (O3),Mean,ppb,CD,110,Central Harlem (CD10),Summer 2016,06/01/2016,31.42,
412001,386,Ozone (O3),Mean,ppb,UHF42,201,Greenpoint,Summer 2016,06/01/2016,32.96,
177841,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,403,Flushing - Clearview,Summer 2010,06/01/2010,11.58,
605978,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,305,East New York and Starrett City (CD5),Annual Average 2018,01/01/2018,7.02,
412561,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Annual Average 2016,12/31/2015,17.93,
174110,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102,Northeast Bronx,Annual Average 2009,12/01/2008,10.68,
213457,375,Nitrogen dioxide (NO2),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),Summer 2014,06/01/2014,9.15,
216517,386,Ozone (O3),Mean,ppb,CD,316,Brownsville (CD16),Summer 2014,06/01/2014,31.19,
165793,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Winter 2008-09,12/01/2008,25.95,
547535,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210,Coney Island - Sheepshead Bay,Winter 2016-17,12/01/2016,7.37,
602898,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,407,Southwest Queens,Summer 2018,06/01/2018,11.83,
166716,375,Nitrogen dioxide (NO2),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),Summer 2010,06/01/2010,18.08,
151727,645,Annual vehicle miles travelled (trucks),million miles,per km2,UHF42,202,Downtown - Heights - Slope,2005,01/01/2005,2.7,
669679,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,208,Canarsie - Flatlands,Annual Average 2020,01/01/2020,5.69,
179757,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,304,Upper West Side,2015,01/01/2015,210.5,
167792,375,Nitrogen dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Annual Average 2013,12/01/2012,21.1,
131397,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,407,Southwest Queens,2009-2011,01/01/2009,29.8,
212674,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Winter 2013-14,12/01/2013,11.21,
667161,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211,Williamsburg - Bushwick,Summer 2020,06/01/2020,13.24,
547437,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Summer 2017,06/01/2017,11.34,
547359,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,3,Manhattan,Summer 2017,06/01/2017,10.43,
214122,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,203,Morrisania and Crotona (CD3),Annual Average 2014,12/01/2013,9.49,
669583,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,112,Washington Heights and Inwood (CD12),Winter 2019-20,12/01/2019,7.33,
411051,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,305,East New York and Starrett City (CD5),Summer 2016,06/01/2016,8.22,
174234,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,407,Southwest Queens,Annual Average 2012,12/01/2011,8.32,
122028,386,Ozone (O3),Mean,ppb,UHF42,403,Flushing - Clearview,2-Year Summer Average 2009-2010,06/01/2009,28.58,
173149,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,410,Rockaways,Winter 2009-10,12/01/2009,7.95,
649774,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,410,Rockaways,Annual Average 2019,01/01/2019,5.59,
742246,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,Long Island City - Astoria,Winter 2020-21,12/01/2020,7.36,
168547,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,312,Borough Park (CD12),Winter 2010-11,12/01/2010,12.59,
172741,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Annual Average 2013,12/01/2012,12.67,
336677,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402,West Queens,Summer 2015,06/01/2015,16.3,
170369,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,305,East New York and Starrett City (CD5),Annual Average 2012,12/01/2011,8.88,
213766,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,201,Mott Haven and Melrose (CD1),Winter 2013-14,12/01/2013,13.38,
742275,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,410,Rockaways,Annual Average 2021,01/01/2021,5.92,
649872,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,305307,Upper East Side-Gramercy,Winter 2018-19,12/01/2018,10.23,
649787,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504,South Beach - Tottenville,Summer 2019,06/01/2019,7.25,
178436,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,410,Rockaways,Annual Average 2009,12/01/2008,8.75,
628971,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,107,Hunts Point - Mott Haven,2015-2017,01/01/2015,40.7,
412660,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),Annual Average 2016,12/31/2015,26.27,
131342,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,310,Lower Manhattan,2005-2007,01/01/2005,3.6,
179591,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,4,Queens,Summer 2013,06/01/2013,10.09,
547673,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,301,Greenpoint and Williamsburg (CD1),Winter 2016-17,12/01/2016,9.4,
606050,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Annual Average 2018,01/01/2018,6.48,
211993,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Summer 2014,06/01/2014,9.26,
211393,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,4,Queens,Annual Average 2014,12/01/2013,18.93,
325092,645,Annual vehicle miles travelled (trucks),million miles,per km2,UHF42,102,Northeast Bronx,2016,01/01/2016,1.5,
176689,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206,Borough Park,Annual Average 2013,12/01/2012,20.23,
174254,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206,Borough Park,Annual Average 2013,12/01/2012,8.49,
669970,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,413,Queens Village (CD13),Annual Average 2020,01/01/2020,5.78,
175984,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Summer 2011,06/01/2011,25.78,
166767,375,Nitrogen dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2011,06/01/2011,23.13,
740896,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Winter 2020-21,12/01/2020,19.18,
741031,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Winter 2020-21,12/01/2020,24.77,
547720,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,317,East Flatbush (CD17),Annual Average 2017,01/01/2017,7.49,
168514,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103,Lower East Side and Chinatown (CD3),Winter 2010-11,12/01/2010,13.85,
168446,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Winter 2008-09,12/01/2008,12.18,
176634,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504,South Beach - Tottenville,Annual Average 2011,12/01/2010,13.5,
170227,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Annual Average 2010,12/01/2009,15.51,
643490,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Summer 2019,06/01/2019,14.03,
602905,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,Winter 2017-18,12/01/2017,21.61,
742160,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,Summer 2021,06/01/2021,7.88,
165915,375,Nitrogen dioxide (NO2),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),Winter 2010-11,12/01/2010,20.41,
670940,386,Ozone (O3),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2020,06/01/2020,28.33,
740984,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,Summer 2021,06/01/2021,11.69,
650929,386,Ozone (O3),Mean,ppb,UHF42,201,Greenpoint,Summer 2019,06/01/2019,27.77,
169530,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204,Highbridge and Concourse (CD4),Summer 2013,06/01/2013,11.06,
411114,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,408,Hillcrest and Fresh Meadows (CD8),Summer 2016,06/01/2016,7.56,
741258,375,Nitrogen dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),Annual Average 2021,01/01/2021,16.91,
227535,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,CD,303,Bedford Stuyvesant (CD3),2011,01/01/2011,2,
518511,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,201,Greenpoint,2012-2014,01/02/2012,50.5,
216530,386,Ozone (O3),Mean,ppb,CD,401,Long Island City and Astoria (CD1),Summer 2009,06/01/2009,26.26,
336565,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Annual Average 2015,01/01/2015,26.27,
211971,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,208,Canarsie - Flatlands,Summer 2014,06/01/2014,8.24,
643583,375,Nitrogen dioxide (NO2),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Summer 2019,06/01/2019,13.59,
170299,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,206,Belmont and East Tremont (CD6),Annual Average 2011,12/01/2010,11.18,
179361,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,4,Queens,Summer 2012,06/01/2012,15.84,
518767,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,306,Chelsea - Clinton,2012-2014,01/02/2012,40.18,
131020,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,504,South Beach - Tottenville,2005-2007,01/01/2005,7.5,
175928,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Summer 2010,06/01/2010,21.41,
643378,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Annual Average 2019,01/01/2019,19.4,
176707,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,Annual Average 2013,12/01/2012,18.71,
130406,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,203,Bedford Stuyvesant - Crown Heights,2013,01/01/2013,0.9,
211406,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,2,Brooklyn,Winter 2013-14,12/01/2013,11.86,
628922,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,106,High Bridge - Morrisania,2015-2017,01/01/2015,124.9,
518666,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,301,Washington Heights,2012-2014,01/02/2012,5.5,
550161,375,Nitrogen dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),Winter 2016-17,12/01/2016,21.17,
325350,644,Annual vehicle miles travelled (cars),million miles,per km2,CD,103,Lower East Side and Chinatown (CD3),2016,01/01/2016,49.5,
410902,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210,Coney Island - Sheepshead Bay,Annual Average 2016,12/31/2015,6.75,
211579,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,305307,Upper East Side-Gramercy,Winter 2013-14,12/01/2013,36.2,
211421,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,2,Brooklyn,Summer 2014,06/01/2014,8.84,
212436,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Summer 2014,06/01/2014,19.16,
131166,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",Borough,1,Bronx,2005-2007,01/01/2005,34.1,
130804,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,211,Williamsburg - Bushwick,2005-2007,01/01/2005,185.7,
518754,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,204,East New York,2012-2014,01/02/2012,38.57,
213630,375,Nitrogen dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),Annual Average 2014,12/01/2013,18.89,
213794,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,317,East Flatbush (CD17),Winter 2013-14,12/01/2013,11.77,
338189,386,Ozone (O3),Mean,ppb,UHF42,211,Williamsburg - Bushwick,Summer 2015,06/01/2015,31.1,
602939,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Annual Average 2018,01/01/2018,22.4,
165890,375,Nitrogen dioxide (NO2),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),Winter 2010-11,12/01/2010,29.44,
605231,386,Ozone (O3),Mean,ppb,UHF42,102,Northeast Bronx,Summer 2018,06/01/2018,31.24,
325214,643,Annual vehicle miles traveled,million miles,per km2,UHF42,210,Coney Island - Sheepshead Bay,2016,01/01/2016,18.9,
151402,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,302,Central Harlem - Morningside Heights,2009-2011,01/01/2009,4.3,
741075,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Annual Average 2021,01/01/2021,19.17,
603069,375,Nitrogen dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),Summer 2018,06/01/2018,14.87,
651020,386,Ozone (O3),Mean,ppb,CD,210,Throgs Neck and Co-op City (CD10),Summer 2019,06/01/2019,31.45,
336710,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Summer 2015,06/01/2015,11.37,
410958,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504,Southern SI,Summer 2016,06/01/2016,7.74,
649947,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,206,Belmont and East Tremont (CD6),Winter 2018-19,12/01/2018,7.8,
410811,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308,Greenwich Village - SoHo,Summer 2016,06/01/2016,9.84,
628391,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,103,Fordham - Bronx Pk,2015-2017,01/01/2015,41.4,
549774,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105,Crotona -Tremont,Winter 2016-17,12/01/2016,27.7,
325147,645,Annual vehicle miles travelled (trucks),million miles,per km2,CD,202,Hunts Point and Longwood (CD2),2016,01/01/2016,1.1,
741295,375,Nitrogen dioxide (NO2),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),Winter 2020-21,12/01/2020,18.82,
334053,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406,Fresh Meadows,Winter 2014-15,12/01/2014,8.81,
336864,375,Nitrogen dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Winter 2014-15,12/01/2014,25.25,
605815,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205,Sunset Park,Winter 2017-18,12/01/2017,9.25,
170253,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,Sunset Park (CD7),Annual Average 2010,12/01/2009,10.29,
412471,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,208,Canarsie - Flatlands,Annual Average 2016,12/31/2015,15.3,
649700,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206,Borough Park,Summer 2019,06/01/2019,7.91,
154567,643,Annual vehicle miles traveled,million miles,per km2,CD,108,Upper East Side (CD8),2005,01/01/2005,64,
602796,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,Summer 2018,06/01/2018,11.72,
151572,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",Borough,3,Manhattan,2009-2011,01/01/2009,19.9,
412564,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Annual Average 2016,12/31/2015,17.92,
154474,645,Annual vehicle miles travelled (trucks),million miles,per km2,CD,309,South Crown Heights and Lefferts Gardens (CD9),2005,01/01/2005,0.9,
169408,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,112,Washington Heights and Inwood (CD12),Summer 2011,06/01/2011,11.72,
410856,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503,Willowbrook,Summer 2016,06/01/2016,8.09,
216293,386,Ozone (O3),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2012,06/01/2012,28.81,
171661,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Winter 2011-12,12/01/2011,21.85,
411015,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205,Fordham and University Heights (CD5),Summer 2016,06/01/2016,8.95,
213785,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,308,Crown Heights and Prospect Heights (CD8),Winter 2013-14,12/01/2013,12.01,
169489,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,310,Bay Ridge and Dyker Heights (CD10),Summer 2012,06/01/2012,10.19,
325186,645,Annual vehicle miles travelled (trucks),million miles,per km2,CD,411,Bayside and Little Neck (CD11),2016,01/01/2016,1.8,
547595,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Winter 2016-17,12/01/2016,8.68,
213801,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,406,Rego Park and Forest Hills (CD6),Winter 2013-14,12/01/2013,11.73,
168664,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,311,Bensonhurst (CD11),Winter 2012-13,12/01/2012,9.86,
518902,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,208,Canarsie - Flatlands,2012-2014,01/02/2012,70.95,
213613,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),Annual Average 2014,12/01/2013,16.57,
178488,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106,High Bridge - Morrisania,Annual Average 2011,12/01/2010,11.44,
643631,375,Nitrogen dioxide (NO2),Mean,ppb,CD,304,Bushwick (CD4),Summer 2019,06/01/2019,14.81,
168571,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,Financial District (CD1),Winter 2011-12,12/01/2011,11.61,
412515,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402,West Queens,Summer 2016,06/01/2016,15.6,
412646,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Winter 2015-16,12/01/2015,20.02,
166686,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Summer 2010,06/01/2010,31.25,
602706,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Summer 2018,06/01/2018,13.05,
167678,375,Nitrogen dioxide (NO2),Mean,ppb,CD,410,South Ozone Park and Howard Beach (CD10),Annual Average 2011,12/01/2010,21.48,
605734,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Winter 2017-18,12/01/2017,11.21,
411000,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,112,Washington Heights and Inwood (CD12),Summer 2016,06/01/2016,8.42,
741092,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Summer 2021,06/01/2021,10.79,
741125,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),Summer 2021,06/01/2021,18.03,
643497,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303,East Harlem,Winter 2018-19,12/01/2018,24.44,
410777,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,Canarsie - Flatlands,Winter 2015-16,12/01/2015,7.6,
412603,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Annual Average 2016,12/31/2015,22.19,
222497,386,Ozone (O3),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,Summer 2009,06/01/2009,29.64,
213584,375,Nitrogen dioxide (NO2),Mean,ppb,CD,108,Upper East Side (CD8),Annual Average 2014,12/01/2013,27.75,
315629,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,UHF42,502,Stapleton - St. George,2011,01/01/2011,1.1,
628864,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",Borough,1,Bronx,2015-2017,01/01/2015,177.5,
669778,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,303,East Harlem,Annual Average 2020,01/01/2020,6.37,
172586,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,204,East New York,Annual Average 2009,12/01/2008,23.9,
173176,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401,Long Island City - Astoria,Winter 2010-11,12/01/2010,13.64,
410818,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310,Lower Manhattan,Annual Average 2016,12/31/2015,9.53,
412016,386,Ozone (O3),Mean,ppb,UHF42,305,Upper East Side,Summer 2016,06/01/2016,30.17,
547542,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,Central Harlem - Morningside Heights,Summer 2017,06/01/2017,9.91,
176076,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402,West Queens,Summer 2013,06/01/2013,18.1,
216443,386,Ozone (O3),Mean,ppb,CD,304,Bushwick (CD4),Summer 2012,06/01/2012,32.9,
165972,375,Nitrogen dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),Winter 2011-12,12/01/2011,21.41,
168680,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409,Kew Gardens and Woodhaven (CD9),Winter 2012-13,12/01/2012,9.95,
628994,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,402,West Queens,2015-2017,01/01/2015,9,
